Size (bytes),round 1 (100 iters) avg time,round 2 (200 iters) avg time,round 3 (300 iters) avg time,round 4 (400 iters) avg time,round 5 (500 iters) avg time,round 6 (600 iters) avg time,round 7 (700 iters) avg time,round 8 (800 iters) avg time,round 9 (900 iters) avg time,round 10 (1000 iters) avg time,round 11 (1100 iters) avg time,round 12 (1200 iters) avg time,round 13 (1300 iters) avg time,round 14 (1400 iters) avg time,round 15 (1500 iters) avg time,round 16 (1600 iters) avg time,round 17 (1700 iters) avg time,round 18 (1800 iters) avg time,round 19 (1900 iters) avg time,round 20 (2000 iters) avg time,round 21 (2100 iters) avg time,round 22 (2200 iters) avg time,round 23 (2300 iters) avg time,round 24 (2400 iters) avg time,round 25 (2500 iters) avg time,round 26 (2600 iters) avg time,round 27 (2700 iters) avg time,round 28 (2800 iters) avg time,round 29 (2900 iters) avg time,round 30 (3000 iters) avg time,round 31 (3100 iters) avg time,round 32 (3200 iters) avg time,round 33 (3300 iters) avg time,round 34 (3400 iters) avg time,round 35 (3500 iters) avg time,round 36 (3600 iters) avg time,round 37 (3700 iters) avg time,round 38 (3800 iters) avg time,round 39 (3900 iters) avg time,round 40 (4000 iters) avg time,round 41 (4100 iters) avg time,round 42 (4200 iters) avg time,round 43 (4300 iters) avg time,round 44 (4400 iters) avg time,round 45 (4500 iters) avg time,round 46 (4600 iters) avg time,round 47 (4700 iters) avg time,round 48 (4800 iters) avg time,round 49 (4900 iters) avg time,round 50 (5000 iters) avg time,round 51 (5100 iters) avg time,round 52 (5200 iters) avg time,round 53 (5300 iters) avg time,round 54 (5400 iters) avg time,round 55 (5500 iters) avg time,round 56 (5600 iters) avg time,round 57 (5700 iters) avg time,round 58 (5800 iters) avg time,round 59 (5900 iters) avg time,round 60 (6000 iters) avg time,round 61 (6100 iters) avg time,round 62 (6200 iters) avg time,round 63 (6300 iters) avg time,round 64 (6400 iters) avg time,round 65 (6500 iters) avg time,round 66 (6600 iters) avg time,round 67 (6700 iters) avg time,round 68 (6800 iters) avg time,round 69 (6900 iters) avg time,round 70 (7000 iters) avg time,round 71 (7100 iters) avg time,round 72 (7200 iters) avg time,round 73 (7300 iters) avg time,round 74 (7400 iters) avg time,round 75 (7500 iters) avg time,round 76 (7600 iters) avg time,round 77 (7700 iters) avg time,round 78 (7800 iters) avg time,round 79 (7900 iters) avg time,round 80 (8000 iters) avg time,round 81 (8100 iters) avg time,round 82 (8200 iters) avg time,round 83 (8300 iters) avg time,round 84 (8400 iters) avg time,round 85 (8500 iters) avg time,round 86 (8600 iters) avg time,round 87 (8700 iters) avg time,round 88 (8800 iters) avg time,round 89 (8900 iters) avg time,round 90 (9000 iters) avg time,round 91 (9100 iters) avg time,round 92 (9200 iters) avg time,round 93 (9300 iters) avg time,round 94 (9400 iters) avg time,round 95 (9500 iters) avg time,round 96 (9600 iters) avg time,round 97 (9700 iters) avg time,round 98 (9800 iters) avg time,round 99 (9900 iters) avg time,round 100 (10000 iters) avg time,
10,0.290000,0.080000,0.100000,0.100000,0.100000,0.080000,0.090000,0.090000,0.100000,0.090000,0.090000,0.080000,0.100000,0.090000,0.090000,0.100000,0.110000,0.100000,0.090000,0.090000,0.090000,0.090000,0.090000,0.110000,0.100000,0.100000,0.090000,0.100000,0.100000,0.090000,0.080000,0.100000,0.090000,0.090000,0.090000,0.090000,0.100000,0.080000,0.090000,0.100000,0.100000,0.090000,0.090000,0.100000,0.080000,0.090000,0.080000,0.100000,0.100000,0.090000,0.090000,0.080000,0.100000,0.080000,0.090000,0.090000,0.100000,0.090000,0.080000,0.090000,0.100000,0.090000,0.090000,0.090000,0.100000,0.090000,0.090000,0.090000,0.100000,0.100000,0.080000,0.070000,0.080000,0.070000,0.070000,0.070000,0.070000,0.080000,0.070000,0.080000,0.070000,0.070000,0.080000,0.060000,0.080000,0.060000,0.070000,0.060000,0.070000,0.080000,0.070000,0.080000,0.070000,0.070000,0.070000,0.070000,0.080000,0.070000,0.060000,
10000,0.090000,0.070000,0.070000,0.080000,0.070000,0.080000,0.070000,0.070000,0.080000,0.060000,0.080000,0.070000,0.070000,0.080000,0.070000,0.080000,0.070000,0.060000,0.070000,0.070000,0.080000,0.070000,0.060000,0.070000,0.070000,0.080000,0.070000,0.080000,0.070000,0.070000,0.070000,0.070000,0.080000,0.070000,0.070000,0.070000,0.070000,0.080000,0.070000,0.070000,0.070000,0.070000,0.080000,0.070000,0.080000,0.060000,0.070000,0.080000,0.070000,0.070000,0.060000,0.070000,0.080000,0.070000,0.070000,0.060000,0.070000,0.070000,0.070000,0.080000,0.070000,0.070000,0.060000,0.070000,0.080000,0.070000,0.070000,0.070000,0.060000,0.080000,0.070000,0.070000,0.070000,0.060000,0.080000,0.070000,0.070000,0.070000,0.060000,0.080000,0.070000,0.070000,0.070000,0.070000,0.080000,0.060000,0.070000,0.070000,0.070000,0.080000,0.060000,0.070000,0.070000,0.070000,0.080000,0.070000,0.070000,0.060000,0.070000,
10000000,1.030000,0.850000,0.960000,0.850000,0.850000,0.860000,0.860000,0.850000,0.850000,0.840000,0.910000,0.850000,0.850000,0.860000,0.840000,0.840000,0.850000,0.850000,0.850000,0.860000,0.860000,0.860000,0.850000,0.850000,0.840000,0.850000,0.850000,0.850000,0.860000,0.850000,0.840000,0.850000,0.850000,0.850000,0.860000,0.860000,0.860000,0.860000,0.860000,0.860000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.860000,0.860000,0.860000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.860000,0.860000,0.860000,0.860000,0.850000,0.860000,0.850000,0.860000,0.850000,0.850000,0.860000,0.860000,0.850000,0.850000,0.850000,0.860000,0.860000,0.860000,0.860000,0.850000,0.850000,0.850000,0.850000,0.850000,0.850000,0.860000,0.860000,0.890000,0.840000,0.840000,0.850000,0.850000,0.850000,0.850000,0.850000,0.860000,0.860000,
